tweet,label,label_id
ijazah mendadak nyelip itu langsung tiba-tiba terbayang perjuangan dikampus penelitian skripsi deh el el memang ya kudu enggak ada dulu baru berasa,sad,2
pengin kelihatan pintar tapi tolol,anger,0
username anda darimana maukah walikota anda keluar dari a sih di bonceng motor traika datang ke lokasi bom kalau enggak punya jiwa bonek enggak mungkin mau anda mengkritik dpr mpr tapi tangan anda menjabat mereka dan tubuh anda membungkuk pada mereka ag,anger,0
username username username username bercita cita jadi jongos pola pikirnya terbatas pada bagaimana caranya menjongoskan diri dengan baik jadi menurut saya kapasitasnya otaknya tidak mumpuni unt menampung cara berpikir yang tuliskan oleh username,anger,0
qobul anaku ibumu sayangi dan di jalan bila bosan bila kau sakiti kembalikan padaku keluargaku selama masih ku kembali bpk,neutral,3
haloo my lovely jejee gua gapapa kok hehe lu juga semangat ya,happy,4
senang banget bisa berbagi kebahagiaan bersama pengguna jalan juga saudara kita yang menjalankan ibadah puasa tidak hanya bagi bagi tajil makanan untuk berbuka saja tapi ada juga penampilan dari jne idol serta freestyle bola untuk menghibur para penggunajalan saat lampu merah url,happy,4
baru tau dan baru baca berita tentang penyalamatan anak anak di goa di thailand mendadak berkaca kaca karena tau medannya sesulit itu semoga semua anak pelatih beserta orang orang yang membantu penyelamatan ini selalu dilindungi yme,sad,2
selamat pagi om sehat selalu dan tetap semangat,happy,4
tengah ddk baca replies dkt bwh nih tiba-tiba air mata mengalir benda yang paling seram adalah menjadi ibubapa kita xkn tahu satu perkataan yang datang daripada parents boleh memberi kesan seumur hidup,sad,2
mana yang kuat jaga harga diri dan mana yang selow harga dirinya dilecehkan adat ketimuran jangan disamain yang kebablasan selow dilecehin situ perempuan jadi jadian url,anger,0
ya allah mhn berikanlh kekuatan dan kesehatn buat yang menjalankan tugas wakil ketua mpr username dan mendes username dan rombongn serta masyrakt untuk menuju ridhomu aamiin3 username username username username username username url,happy,4
ini enggak pamer pls gue benaran sedih lmao,sad,2
ini yang kelimaa anjing sial mulu dalam seminggu bangsat entar besok apa lagi nih taiik,anger,0
sama adiknya juga tuh sih lita gue enggak mau akrab2 lagi coz mama gue benci banget sama dia maklum mama gue sodara keluarganya ada keturunan saraf jadi ya begitu kebanyakan yang jahat sialan dengki sama gue memang sodara mama gue,anger,0
sedih sedih tapi gapapa setidaknya masih bisa ngabarin fan jadi ya enggak khawatir banget karena ditinggal hilang,sad,2
bb maaf oot kemarin malam di chat aku berantem sama pacar terus aku bilang udahan saja sambil maki2 begitu terus dia balesnya doang sampai sekarang dia enggak ngechat aku juga enggak menurut kalian sudah putus belum sih terima kasih,fear,1
selamat pagi sender kebetulan alec sesuai banget sama kriteria kamu dia main fc nya jaehyun terus side fcnya juyeon dia juga bukan orangnya cuek dingin sama pasangannya justru dia itu sangat talkative dan suka diskusi banyak hal,happy,4
hiyahiyahiya terpesona ku pada pandangan pertama dan tak kuasa menahan emosi,anger,0
aya sudah rapi belum rambutnya habis bangun tidur nih cantik ya mantul deh febby nathania elvarette teman terkebo url,happy,4
paling excited kalo mengobrol sama orang kreatif siap saja kalo bakal tercengang sama ide mereka yang mungkin belum pernah terpikirkan olehmu oh iya kenapa aku baru kepikiran,happy,4
nah terus ai bakil kapan pesan gojek ebuset no signal sekalinya ada dapat driver nih marah-marah ora jelas sudah kakek2 memang tapi ya annoying saja beliau itu ingin berkata kasar tapi diriku lagi penuh dosa jadi ku tahan,anger,0
alhamdulillah aku di jauhkan dari cowok itu tapi rasa takut dan traumanya masih membekas sampai sekarang sulit di hilangkan ketambahan lagi dulu waktu kelas 3 teman cowok2 pada suka kan mengganggu cewek2 nah sih cowok2 itu pada memegang dada sih cewek kalo nggagguin,fear,1
menunggu penjelasan dari yang bersangkutan dulu ndul boleh di cc ndul daku takut men cc nanti kena semprot orang yang mengaku paling dekil seantero tuiter,fear,1
lantunan dawai indah diri isi gegap gempita orkestra kehidupan berikan nada merdu pagelaran kehidupan yang ceria semoga kesehatan selalu isi indahnya alunan nada ntarkan lagu sukses di panggung kebahagiaan kehidupan selamat milad om username barakallahu fii umriik,happy,4
pagi cerah ini diawali dengan snwu manis manis,happy,4
hyper nafsunya hyper sedang menggauli istri dengan penuh perlakuan kewajiban suami enggak pertanyaannya hyper menggauli dengan enggak,neutral,3
mvs sudah menonton kesekian kali dan masih tetap mewek sedih recommended buat yang lagi mau menonton yang sedih sedih,sad,2
username ayah dari dulu sampai sekarang bekerja pindah pindah kota saya merantau beberapa bulan lalu saya pulang ke makassar ayah juga kebetulan pulang tapi tidak sempat ketemu lalu di mnlpon mengajak makan bersama saya tolak dengan alasan pergi bersama tm,sad,2
sepasang muda mudi lagi menonton bioskop ceweknya berbisik mas ada orang onani di sebelahku cuekin saja kata cowoknya enggak enak mas dia paksa pakai tanganku takut,fear,1
anda anak sampai atau sama atau anda merasa keren gabung di di jamin puas,happy,4
enggak ngotak memang adeknya positif mengajak diskusi mengomong enggak enak enakan pintar doang tapi enggak mengerti psikologis orang down,anger,0
seringan apapun masalah karena malas ia terasa berat seberat apapun masalah karena semangat ia bisa diselesaikan menjadi ringan pagi,happy,4
wkwk ngeri kali gaga,fear,1
pembangunan infrastruktur membuat rakyat merasakan hadirnya negara dalam kehidupan tak lain karena kerja nyata pak username selama 3 5 tahun memerintah kedepan url,happy,4
watch this ini yang sulit aku bahasakan ke tman2 pergerakan inti nya pandang cadar sebagai pilihan terlepas dia cocok dengan budaya kita atau tidak karena kita muslim ah ini toleransi url,sad,2
bukan emyu namanya kalo enggak tolol ya goblok,anger,0
3 tahun di bri dan enggak bisa aturan baru setelah 5thn enggak bisa job opening lansung di cut,neutral,3
apabila kamu sudah tidak dianggap ada jangan merasa bahwa kamu itu invisible tapi merasalah intangible seenggaknya kamu tetap berharga meskipun tidak berwujud,sad,2
panik banget tadi akunku ke logout sendiri,fear,1
senang banget,happy,4
alamak kehebohan tiap malam dengan dua eyang ini pengin gadengerin tapi kencang semua suara suara sinetron vol up dan akhirnya hapal jadwal sinetron sctv rcti dari sore sampai malam jam11 pencapaian,sad,2
senang deh baca tweet nya mantan apa konglomerat dan sih pramugari yang lagi viral itu jadi kepengen ngetweet mengenai pengalaman kerja gue jadi kacung kampret bertahun2 yang walaupun naik pangkat cuma ubah level doanng dari cungpret lv 5 jadi lv 4,happy,4
jadi agustus itu 1 jadwal pulang karena teman menikah 2 agenda jalan bareng sama rekan kantor dua pilihan yang sama sama ingin ikut tapi gimanaaaaaaaaa padahal jarang banget aku nemu waktu pas dan hati mau ikut,sad,2
sudah gue duga soalnya tumben banget cube ngegas banget promosinya dll jadi teringat coba helicopter kemarin cube kalo lo sampai ngapa2in anak gue awas ya gue marah benaran marah banget,anger,0
sedih banget liatnyaa jadi ikutan menangis,sad,2
tolong pak gub n wagub username username jangan malu-malui umatnya,anger,0
pagi ini terbangun dengan perasaan campur aduk ya emosi ya sedih bingung mau mengapai rasanya tuh lama banget waktu berputar makin enggak betah di rumah,sad,2
enggak punya mobil ya naik kend umum biar jalan enggak macet enggak ada uang untuk bayar tol ya lewat jalan tol ada pilihan geto saja repot,anger,0
ada pernah yang bahas tentang tinder dan sewaktu itu enggak paham karena penasaran download lah eh pas sudah download dalem hati bilang ini aplikasi apaan menyesal langsung download tanpa baca deskripsi terharu mungkin itu asik buat sebagian orang lain tapi enggak buat aku,sad,2
cintai bahagia karena dia membuatmu ceria tapi cintai juga sedih karena dia membuatmu dewasa,sad,2
who knows dinegara mereka mereka enggak bisa impress sebanyak tapi begitu ke indonesia mereka bisa dihargai pakai dimanfaatin bisa di bilang mereka mengomong gue di indonesia mereka,neutral,3
rangnick siapapun bisa bagaimana dirasakan elanga hancur dan bbc,neutral,3
setetes matamu selembar daun kau akan mu telah mu,neutral,3
sekarang saya tidak bisa lagi menggantungkan sesuatu ke orang lain saya berusaha mengenal dan mencukupi apa yang saya butuhkan sendiri sandaran saya hanya allah dan orang tua tapi saya selalu yakin kelak akan ada orang yang mampu mengisi zona yang lebih baru,happy,4
gela gelaa masih enggak menyangka gue bisa menonton username langsung ini berkat mamang mamang warung kopi yang selalu menghemat pengeluaran makanku url,happy,4
rindu tidak terungkap dalam banyak banyak insan yang aku kenal hanya kau seorang sahaja yang aku rindu rindu sangat sangat walaupun terlampau awal untuk kau pergi tapi aku nak juga rasa kasih sayang dari seorang ibu umi adik rindu umi al fatihah,sad,2
thank you aii sumpah i takut sekarang terpaling redha deh nih,fear,1
username uang yang ada dompet saya sudah 2 bulan tidak bisa di carikan gara-gara di bekukan semua pertanyaan pihak bukalapak soal penjualan yang bermasalah sudah jawab semua sampai bukti-bukti nya pun semua saya kirim tapi sampai sekarang dompet saya masih di,anger,0
enggak enak apalagi kalo orang lain yang pakai kamar mandi itu jorok kemarin pas ngekos suka nemu piring kotor padahal di sana ada tempat cuci piring,happy,4
hari ini aku bangun tidur pas bangun buka ig lihat story ternyata storyku penuh dengan acara wisuda teman-teman sama aku rasanya rasa jebret rasax trauma lihat instastory,sad,2
eh username sama username kalian lahiran congrats ya nih gue kasih hadiah kecil kecilan moga suka sering sering main sama samcho ganteng ya entar biar jadi anak hitz lol url,happy,4
sih dulu begitu bersihin sekarang kucingnya,neutral,3
username username username padahal korban pelecehan ada juga yang pakai seragam sekolah pakai baju kantor pakai jubah lengkap dengan niqab nya ya memang dasar otak sama selangkangan mereka enggak beres tapi perempuan yang disalahin dengan alasan pakaian,anger,0
ml cara ulti flicker ruby itu bagaimana ya aku ulti malah flicker ke depan karena bingung pencet mana dulu hasilnya tertarik enggak malu banget iya,fear,1
cara muvon tercepat direkomedasikan ilfeel kita begitu sebaliknya n im done yeahh fufuufu gimme high five,neutral,3
lucu ya orang disini dia lagi sakit terus malah menyalahkan admin lain katanya gara-gara admin itu dia sakit fix anda punya kekuatan lebih dari tuhan,anger,0
punya tiket gratis menonton di blitz tapi tidak ada yang ngajakin menonton ginidah angus,sad,2
wkwkwk iya benar-benar emosi kalau lihat nino dibanding irvan wkwk dengan ketidak tahu diri dan magadirnya tuh buat gedek,anger,0
username rt jadi bagaimana kamu tetap memilih bertahan meskipun sudah tahu kalau dia sedang menjalin hubungan dengan yang lain mau mengatai bodoh tapi takut dosa sedih 2,anger,0
1 jangan main klarinet 2 jangan pernah melambaikan lampu senter ke depan dan ke belakang terlalu cepat itu dianggap undangan 3 jangan pernah berhenti menatap sekitar 4 jangan makan keju kecuali yang kotak 5 jangan pakai topi sombrero 6 jangan pakai baju bodoh,anger,0
akhir nya 1 fandom,neutral,3
besok sudah mulai kerja yaampun dag dig dug takut susah bangun sudah mulai kerja jam 6 pagi sampai bikin alarm kayak begini takut enggak bisa bangun pffft url,fear,1
tiada henti 2ny ku mengucap syukut alhmdllh sekarang aku bisa uang jadi panitia kemarin alhmdllh trmkah kau bri brlmpah mski tak sbrpa inysllh lma2 mmbukit amn url,happy,4
antara nya skin jutaan rupiah enggak skin dipengen hamba tapi seumur hidupnya kok mode on sih,neutral,3
harusnya cara nya bisa bikin speechless,neutral,3
two twts rj nih bikin emosi mmpir yuk,anger,0
coy ngeri sekomplek wkwk sehat-sehat mat,fear,1
enggak bisa sih tapi lets give a try hshsjsksk fevereverie sih you soon i guess,neutral,3
kaget tapi senang aa changmin,happy,4
sehat dan bahagia untukmu juga,happy,4
tipikal cowok menye menye banget nih paling enggak bisa diajak argumen menyalahkan orang dan mengeluh terus nih manusia maha sempurna pengin mengatai goblok tapi puasa,anger,0
bikin akun karyakarsa di sana,neutral,3
tau nih padahal mah enak aku dm yang lain sudah di block duluan tuh sedih,sad,2
ngeri nih,fear,1
intinya ketika kamu yakin semua seleksi bisa kamu lalui di dunia ini ingattt masih ada seleksi alam yang kamu enggak tau kapan ujiannya dan itu mudah atau sulit,sad,2
emosi banget kalo ada yang bilang cakep harus putih makan taii,anger,0
rada kaget melihat hasil semester kemarin tapi ya mari tingkatin lagi di semester sekarang,fear,1
1 orang cewek mengomongnya halus enggak pernah mengomong kasar enggak pernah sekarang sister di gereja katolik,neutral,3
baru bangun tidur terus mengecek twt terus dapat kabar jimin sembuh tuh masya allah senang banget langsung senyum2 sepagi ini wkkwk i vote for at the 2022,happy,4
yang menyedihkan lagi ada yang menganggap via vallen itu enggak merasa di lecehkan amat malah mau naik pamor demi mencapai keviralan dan itu diungkapkan oleh seorang gue a n i t a addeh sudah jadi korban sesama wanita pula padahal normalnya harus saling dukung saling empati url,sad,2
sehari ini coba transfer dari atm bbri ke a sih bri dan bbmr lah kok gagal semua atm bri kok telo dan memalukan ya katanya punya satelit tapi memalukan banget username username bagaimana ini penjelasan nya,anger,0
banyak maba dikampus mereka tidak tau kalo kuliah itu enggak kayak difilm film pada sumringah semua entar sebulan kuliah langsung kusut muka,sad,2
mendengarkan abang dulu abang 19 tahun bisa piala fa kalo enggak apa-apa perjalanan masih tapi abang sih kayu ijo,neutral,3
kecewa dengan semalam harini mulakan dengan 3 pointers,sad,2
good pagi pagi on this partly cloudy saturday dipagi ini happy day off n semoga harimu menyenangkan semangat theaterannya hari ini,happy,4
realita mengagakan tydack moeda kita turuti,neutral,3
kalo bandnya konser sih,neutral,3
pp boleh meminta kritik dan saran worth enggak ya kalau jadi ready stock takut malah flop begitu tia,fear,1
benarkah ini sudah waktu pagi hanya semilir angin bercampur embun yang kurasakan langit langit masih hitam dan tak membiru cahaya mentari tak jua tiba di ufuk timur,sad,2
day 1 terlalu semangat terus datengnya kepagian dan belum ada orang,happy,4
otak kalo memang deh goblok mau diajak bicara kemanapun selalu dia yang mau menang di ke kiri kita ke kanan kita salah sebaliknya juga kita yang salah selalu kecuali kita ngikut dia baru benar tapi kadang itupun kalo ada masalah juga kita yang disalahin serah lo deh,anger,0
namanya juga tho min,neutral,3
wah sekolah semangat ya,happy,4
alhamdulillah jiminie sudah sembuh jangan sedih lagi ya mangatss,happy,4
username username anda ini mengomong apa hanya orang-orang brengsek yang mengomong kayak begini lembaga terhormat jadi terhina karena disusupi orang yang kayak anda username,anger,0
tidak ada yang lebih patut disyukuri selain kita bisa menikmati alam semesta beserta isinya dengan tubuh yang berdiri tegak dan nafas yang bahagia url,happy,4
pagi pagi bangun deh fucked up bodoh,anger,0
